Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-03-24,0.4309070110321045,0.4309070110321045,0.3825930058956146,0.3845460116863251,0.3845460116863251,2405755
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-20,0.0089619997888803,0.0097369998693466,0.0080589996650815,0.008220000192523,0.008220000192523,68100
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-21,0.008220000192523,0.008627999573946,0.0079260002821683,0.0079659996554255,0.0079659996554255,63783
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-22,0.0079659996554255,0.0084279999136924,0.0075770001858472,0.0076170000247657,0.0076170000247657,43053
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-23,0.0076170000247657,0.0081160003319382,0.0075929998420178,0.0080469995737075,0.0080469995737075,36296
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-24,0.0080469995737075,0.0083290003240108,0.0079469997435808,0.0082099996507167,0.0082099996507167,12341
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-25,0.0082099996507167,0.0082830004394054,0.0078039998188614,0.0080310003831982,0.0080310003831982,7467
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-26,0.0080310003831982,0.0081989997997879,0.0077180000953376,0.0077340002171695,0.0077340002171695,6025
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-27,0.0077340002171695,0.0077999997884035,0.007418000139296,0.0074680000543594,0.0074680000543594,4890
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-28,0.0074680000543594,0.0077300001867115,0.0072429999709129,0.0072750002145767,0.0072750002145767,3766
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-29,0.0072750002145767,0.0073500000871717,0.0068270000629127,0.0069010001607239,0.0069010001607239,20607
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-06-30,0.0069010001607239,0.0077909999527037,0.0069010001607239,0.0075929998420178,0.0075929998420178,32967
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-01,0.0075929998420178,0.0079190004616975,0.0073950001969933,0.0074880002066493,0.0074880002066493,26755
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-02,0.0074880002066493,0.0075429999269545,0.0073719997890293,0.0074749998748302,0.0074749998748302,30763
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-03,0.0074749998748302,0.0075229997746646,0.0073190000839531,0.0074289999902248,0.0074289999902248,27561
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-04,0.0074289999902248,0.0077240001410245,0.0072860000655055,0.0077019999735057,0.0077019999735057,19210
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-05,0.0077019999735057,0.0078959995880723,0.0074700000695884,0.0077080000191926,0.0077080000191926,1320
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-06,0.0077060000039637,0.0079450001940131,0.0076230000704526,0.0079079996794462,0.0079079996794462,1684
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-07,0.0079079996794462,0.0079990001395344,0.0077379997819662,0.0079089999198913,0.0079089999198913,9902
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-08,0.0079089999198913,0.0081470003351569,0.0076970001682639,0.0078800003975629,0.0078800003975629,19964
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-09,0.0078800003975629,0.0079340003430843,0.007761999964714,0.0077960002236068,0.0077960002236068,20163
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-10,0.0077960002236068,0.007850999943912,0.0073480000719428,0.0073939999565482,0.0073939999565482,18564
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-11,0.0073939999565482,0.0074640000239014,0.0071169999428093,0.0071299998089671,0.0071299998089671,9872
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-12,0.0071299998089671,0.0071640000678598,0.0069039999507367,0.0069039999507367,0.0069039999507367,1438
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-13,0.0069039999507367,0.0071979998610913,0.0067569999955594,0.0071979998610913,0.0071979998610913,255
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-14,0.0071979998610913,0.0074300002306699,0.0070389998145401,0.0073549998924136,0.0073549998924136,9558
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-15,0.0073549998924136,0.0074319997802376,0.0072539998218417,0.0073029999621212,0.0073029999621212,19289
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-16,0.0073029999621212,0.0076910001225769,0.0071629998274147,0.0076480000279843,0.0076480000279843,20756
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-17,0.0076480000279843,0.0078110001049935,0.0075300000607967,0.0075690001249313,0.0075690001249313,20042
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-18,0.0075690001249313,0.0080019999295473,0.0075460001826286,0.0079269995912909,0.0079269995912909,12034
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-19,0.0079269995912909,0.0082289995625615,0.0077140000648796,0.0080369999632239,0.0080369999632239,12242
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-20,0.0080369999632239,0.0080690002068877,0.0069610001519322,0.0070159998722374,0.0070159998722374,21587
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-21,0.0070159998722374,0.0070420000702142,0.0067679998464882,0.0070270001888275,0.0070270001888275,1518
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-22,0.0070319999940693,0.0071060000918805,0.0066709998063743,0.0066960002295672,0.0066960002295672,9028
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-23,0.0066960002295672,0.0069129997864365,0.0063860001973807,0.0065529998391866,0.0065529998391866,1014
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-24,0.0065529998391866,0.0066709998063743,0.0064730001613497,0.0065720002166926,0.0065720002166926,7482
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-25,0.0065720002166926,0.0065979999490082,0.0060479999519884,0.0060479999519884,0.0060479999519884,16057
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-26,0.0060479999519884,0.0060729999095201,0.0056670000776648,0.0058439997956156,0.0058439997956156,18266
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-27,0.0058439997956156,0.0062000001780688,0.0057830000296235,0.0062000001780688,0.0062000001780688,16866
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-28,0.0062000001780688,0.0063709998503327,0.0060200002044439,0.0063100000843405,0.0063100000843405,9306
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-29,0.0063100000843405,0.0068160002119839,0.0062250001356005,0.0066399998031556,0.0066399998031556,2236
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-30,0.0066399998031556,0.0067949998192489,0.0064119999296963,0.00643299985677,0.00643299985677,10305
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-07-31,0.00643299985677,0.0066439998336136,0.0062950002029538,0.0063280002214014,0.0063280002214014,17377
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-01,0.0063280002214014,0.0064590000547468,0.0059790001250803,0.0062219998799264,0.0062219998799264,8276
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-02,0.0062219998799264,0.0062910001724958,0.0059639997780323,0.0061499997973442,0.0061499997973442,2666
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-03,0.0061499997973442,0.0065210000611841,0.0060250000096857,0.0063620000146329,0.0063620000146329,3554
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-04,0.0063620000146329,0.0065979999490082,0.0063310000114142,0.0065669999457895,0.0065669999457895,776
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-05,0.0065689999610185,0.0067810001783072,0.006539000198245,0.0066570001654326,0.0066570001654326,840
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-06,0.0066630002111196,0.0067799999378621,0.0066149998456239,0.0066430000588297,0.0066430000588297,57
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-07,0.0066439998336136,0.0068259998224675,0.00651799980551,0.0067830001935362,0.0067830001935362,78
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-08,0.0067839999683201,0.0069400002248585,0.0067159999161958,0.0067610000260174,0.0067610000260174,206
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-09,0.0067630000412464,0.0067870002239942,0.0064770001918077,0.0067219999618828,0.0067219999618828,145
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-10,0.0067210001870989,0.0069400002248585,0.0065029999241232,0.0067639998160302,0.0067639998160302,72
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-11,0.0067639998160302,0.0068879998289048,0.006626000162214,0.0066390000283718,0.0066390000283718,96
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-12,0.0066390000283718,0.0067010000348091,0.0065279998816549,0.0067010000348091,0.0067010000348091,34
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-13,0.006703000050038,0.0067949998192489,0.0066149998456239,0.0066209998913109,0.0066209998913109,70
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-14,0.0066209998913109,0.0067460001446306,0.0064590000547468,0.0064739999361336,0.0064739999361336,59
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-15,0.0064739999361336,0.0066459998488426,0.0063809999264776,0.0064650001004338,0.0064650001004338,145
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-16,0.0064650001004338,0.0065069999545812,0.0063200001604855,0.0063789999112486,0.0063789999112486,59
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-17,0.0063789999112486,0.0065170000307261,0.0061110001988708,0.0061349999159574,0.0061349999159574,156
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-18,0.0061360001564025,0.0061949999071657,0.0059340000152587,0.0059679998084902,0.0059679998084902,36
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-19,0.0059670000337064,0.0059670000337064,0.0055630002170801,0.0055729998275637,0.0055729998275637,25
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-20,0.0055729998275637,0.0057540000416338,0.0053929998539388,0.0054890001192688,0.0054890001192688,577
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-21,0.0054890001192688,0.0058079999871551,0.0054890001192688,0.0057839998044073,0.0057839998044073,227
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-22,0.0057839998044073,0.0058160000480711,0.0054330001585185,0.0055200001224875,0.0055200001224875,792
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-23,0.0055200001224875,0.0055280001834034,0.0052249999716877,0.0052249999716877,0.0052249999716877,740
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-24,0.0052260002121329,0.0056770001538097,0.0050889998674392,0.0055370000191032,0.0055370000191032,1024
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-25,0.0055370000191032,0.0055840001441538,0.0052680000662803,0.0052880002185702,0.0052880002185702,223
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-26,0.005286999978125,0.005286999978125,0.0050880000926554,0.0051879999227821,0.0051879999227821,669
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-27,0.0051879999227821,0.0054799998179078,0.0051239999011158,0.0051560001447796,0.0051560001447796,1252
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-28,0.0051560001447796,0.0054930001497268,0.0051219998858869,0.0053619998507201,0.0053619998507201,838
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-29,0.0053610000759363,0.0053639998659491,0.004664999898523,0.0048949997872114,0.0048949997872114,452
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-30,0.0048940000124275,0.0054120002314448,0.0046529998071491,0.0054009999148547,0.0054009999148547,1257
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-08-31,0.0054020001552999,0.0054580001160502,0.0044909999705851,0.0049660000950098,0.0049660000950098,1493
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-09-01,0.0049660000950098,0.005464999936521,0.0049399998970329,0.0053690001368522,0.0053690001368522,1144
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-09-02,0.0053690001368522,0.0053889998234808,0.0053179999813437,0.0053889998234808,0.0053889998234808,978
STMAN | Stickman's Battleground NFT Game USD,STMAN-USD,2022-09-03,0.0053889998234808,0.0053949998691678,0.0049479999579489,0.0053829997777938,0.0053829997777938,1041
