Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Gomining USD,GMT10180-USD,2021-06-02,0.2054529935121536,0.2256450057029724,0.1997479945421219,0.2083799988031387,0.2083799988031387,19607
Gomining USD,GMT10180-USD,2021-06-03,0.2084210067987442,0.2402420043945312,0.1922730058431625,0.2277880012989044,0.2277880012989044,75192
Gomining USD,GMT10180-USD,2021-06-04,0.2278210073709488,0.2284370064735412,0.2020259946584701,0.2106820046901703,0.2106820046901703,6358
Gomining USD,GMT10180-USD,2021-06-05,0.209987998008728,0.2220000028610229,0.201663002371788,0.2068819999694824,0.2068819999694824,705
Gomining USD,GMT10180-USD,2021-06-06,0.2062059938907623,0.2140839993953704,0.2062059938907623,0.2115769982337951,0.2115769982337951,3270
Gomining USD,GMT10180-USD,2021-06-07,0.2116969972848892,0.2252780050039291,0.2077129930257797,0.207843005657196,0.207843005657196,12245
Gomining USD,GMT10180-USD,2021-06-08,0.2075220048427581,0.2223020046949386,0.1911530047655105,0.2202710062265396,0.2202710062265396,26131
Gomining USD,GMT10180-USD,2021-06-09,0.2202769964933395,0.2272949963808059,0.21213099360466,0.2261379957199096,0.2261379957199096,1728
Gomining USD,GMT10180-USD,2021-06-10,0.2256879955530166,0.232353001832962,0.2138800024986267,0.2214830070734024,0.2214830070734024,5987
Gomining USD,GMT10180-USD,2021-06-11,0.2214110046625137,0.2230670005083084,0.2056799978017807,0.2082020044326782,0.2082020044326782,13599
Gomining USD,GMT10180-USD,2021-06-12,0.2082860022783279,0.2177650034427642,0.2013549953699112,0.2048529982566833,0.2048529982566833,32690
Gomining USD,GMT10180-USD,2021-06-13,0.2048449963331222,0.2227499932050705,0.199765995144844,0.2202319949865341,0.2202319949865341,30349
Gomining USD,GMT10180-USD,2021-06-14,0.2203949987888336,0.2288089990615844,0.2141969949007034,0.2237250059843063,0.2237250059843063,30226
Gomining USD,GMT10180-USD,2021-06-15,0.2295130044221878,0.2331500053405761,0.2219070047140121,0.2313919961452484,0.2313919961452484,25713
Gomining USD,GMT10180-USD,2021-06-16,0.2249089926481247,0.2249089926481247,0.2068510055541992,0.2072670012712478,0.2072670012712478,13847
Gomining USD,GMT10180-USD,2021-06-17,0.2072629928588867,0.2139949947595596,0.1995159983634948,0.2042240053415298,0.2042240053415298,16025
Gomining USD,GMT10180-USD,2021-06-18,0.2042199969291687,0.2154099941253662,0.1958789974451065,0.2096250057220459,0.2096250057220459,31118
Gomining USD,GMT10180-USD,2021-06-19,0.2097949981689453,0.2198639959096908,0.2053930014371872,0.2095579952001571,0.2095579952001571,21371
Gomining USD,GMT10180-USD,2021-06-20,0.2097280025482177,0.2204920053482055,0.2003159970045089,0.2181729972362518,0.2181729972362518,29094
Gomining USD,GMT10180-USD,2021-06-21,0.2182590067386627,0.2190349996089935,0.1877560019493103,0.1965920031070709,0.1965920031070709,49125
Gomining USD,GMT10180-USD,2021-06-22,0.1966370046138763,0.2144619971513748,0.185602992773056,0.2030069977045059,0.2030069977045059,25607
Gomining USD,GMT10180-USD,2021-06-23,0.2030359953641891,0.2207770049571991,0.199631005525589,0.2149579972028732,0.2149579972028732,31059
Gomining USD,GMT10180-USD,2021-06-24,0.2100889980792999,0.2274159938097,0.2039459943771362,0.2273799926042556,0.2273799926042556,105242
Gomining USD,GMT10180-USD,2021-06-25,0.2274129986763,0.2397859990596771,0.2025060057640075,0.205265000462532,0.205265000462532,99781
Gomining USD,GMT10180-USD,2021-06-26,0.205252006649971,0.2103520035743713,0.1966910064220428,0.2103520035743713,0.2103520035743713,60002
Gomining USD,GMT10180-USD,2021-06-27,0.2103970050811767,0.2250629961490631,0.2064419984817505,0.2219419926404953,0.2219419926404953,25893
Gomining USD,GMT10180-USD,2021-06-28,0.2221360057592392,0.2547590136528015,0.1743070036172866,0.2258509993553161,0.2258509993553161,67971
Gomining USD,GMT10180-USD,2021-06-29,0.2258230000734329,0.2335059940814972,0.2112710028886795,0.22359499335289,0.22359499335289,85457
Gomining USD,GMT10180-USD,2021-06-30,0.2235720008611679,0.2350710034370422,0.2189220041036605,0.2225179970264434,0.2225179970264434,73926
