Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Battle Inu USD,BINU18100-USD,2022-02-26,0.0,0.0,0.0,0.0,0.0,2229617
Battle Inu USD,BINU18100-USD,2022-02-27,0.0,0.0,0.0,0.0,0.0,3005949
Battle Inu USD,BINU18100-USD,2022-02-28,0.0,0.0,0.0,0.0,0.0,1533485
Battle Inu USD,BINU18100-USD,2022-03-01,0.0,0.0,0.0,0.0,0.0,1227363
Battle Inu USD,BINU18100-USD,2022-03-02,0.0,0.0,0.0,0.0,0.0,1918961
Battle Inu USD,BINU18100-USD,2022-03-03,0.0,0.0,0.0,0.0,0.0,1780486
Battle Inu USD,BINU18100-USD,2022-03-04,0.0,0.0,0.0,0.0,0.0,965864
Battle Inu USD,BINU18100-USD,2022-03-05,0.0,0.0,0.0,0.0,0.0,1399217
Battle Inu USD,BINU18100-USD,2022-03-06,0.0,0.0,0.0,0.0,0.0,1115735
Battle Inu USD,BINU18100-USD,2022-03-07,0.0,0.0,0.0,0.0,0.0,549796
Battle Inu USD,BINU18100-USD,2022-03-08,0.0,0.0,0.0,0.0,0.0,464153
Battle Inu USD,BINU18100-USD,2022-03-09,0.0,0.0,0.0,0.0,0.0,263419
Battle Inu USD,BINU18100-USD,2022-03-10,0.0,0.0,0.0,0.0,0.0,123734
Battle Inu USD,BINU18100-USD,2022-03-11,0.0,0.0,0.0,0.0,0.0,50668
Battle Inu USD,BINU18100-USD,2022-03-12,0.0,0.0,0.0,0.0,0.0,38983
Battle Inu USD,BINU18100-USD,2022-03-13,0.0,0.0,0.0,0.0,0.0,33364
Battle Inu USD,BINU18100-USD,2022-03-14,0.0,0.0,0.0,0.0,0.0,20082
Battle Inu USD,BINU18100-USD,2022-03-15,0.0,0.0,0.0,0.0,0.0,169058
Battle Inu USD,BINU18100-USD,2022-03-16,0.0,0.0,0.0,0.0,0.0,364879
Battle Inu USD,BINU18100-USD,2022-03-17,0.0,0.0,0.0,0.0,0.0,215624
Battle Inu USD,BINU18100-USD,2022-03-18,0.0,0.0,0.0,0.0,0.0,32922
