Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
OUCHI USD,OUCHI-USD,2023-09-22,0.0004266418982297,0.0004268906195648,0.0004266418982297,0.0004268859047442,0.0004268859047442,1824
