Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
XDOGECOIN USD,XDOGECOIN-USD,2023-09-20,1.4670806194772013e-05,1.4696714060846716e-05,1.4420741536014248e-05,1.4461820683209226e-05,1.4461820683209226e-05,5
XDOGECOIN USD,XDOGECOIN-USD,2023-09-21,1.446198166377144e-05,1.4504826140182558e-05,1.407401759934146e-05,1.4157071746012662e-05,1.4157071746012662e-05,20
XDOGECOIN USD,XDOGECOIN-USD,2023-09-24,1.4153226402413566e-05,1.4153226402413566e-05,1.3793390280625316e-05,1.382174468744779e-05,1.382174468744779e-05,40
XDOGECOIN USD,XDOGECOIN-USD,2023-09-25,1.3834486708219629e-05,1.391444220644189e-05,1.37879951580544e-05,1.3830935131409204e-05,1.3830935131409204e-05,40
XDOGECOIN USD,XDOGECOIN-USD,2023-10-01,1.3816283171763644e-05,1.3816700629831756e-05,1.3816283171763644e-05,1.3816700629831756e-05,1.3816700629831756e-05,2
