Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Biskit Protocol USD,BISKIT-USD,2023-02-02,0.1134300008416175,0.9985730051994324,0.0796139985322952,0.113816000521183,0.113816000521183,23130
Biskit Protocol USD,BISKIT-USD,2023-02-03,0.113816000521183,0.1142280027270317,0.0851100012660026,0.0896119996905326,0.0896119996905326,24593
Biskit Protocol USD,BISKIT-USD,2023-02-04,0.0896110013127327,0.1001100018620491,0.0850080028176307,0.0855090022087097,0.0855090022087097,20311
Biskit Protocol USD,BISKIT-USD,2023-02-05,0.0855079963803291,0.099821001291275,0.0850149989128112,0.0950189977884292,0.0950189977884292,20258
Biskit Protocol USD,BISKIT-USD,2023-02-06,0.0950200036168098,0.1002120003104209,0.0850119963288307,0.0969099998474121,0.0969099998474121,20306
Biskit Protocol USD,BISKIT-USD,2023-02-07,0.0969090014696121,0.1003080010414123,0.0950049981474876,0.0977070033550262,0.0977070033550262,22235
Biskit Protocol USD,BISKIT-USD,2023-02-08,0.0977090001106262,0.1005079969763755,0.0950080007314682,0.0976129993796348,0.0976129993796348,22020
Biskit Protocol USD,BISKIT-USD,2023-02-09,0.0976129993796348,0.11421599984169,0.0898120030760765,0.0971150025725364,0.0971150025725364,351981
Biskit Protocol USD,BISKIT-USD,2023-02-10,0.0971150025725364,0.0990250036120414,0.0970140025019645,0.0981149971485138,0.0981149971485138,133168
Biskit Protocol USD,BISKIT-USD,2023-02-11,0.0981210023164749,0.0981250032782554,0.0981089994311332,0.0981160029768943,0.0981160029768943,22737
Biskit Protocol USD,BISKIT-USD,2023-02-12,0.0981139987707138,0.0981279984116554,0.0981110036373138,0.0981210023164749,0.0981210023164749,22531
Biskit Protocol USD,BISKIT-USD,2023-02-13,0.0981210023164749,0.1080380007624626,0.0977310016751289,0.1079009994864463,0.1079009994864463,525134
Biskit Protocol USD,BISKIT-USD,2023-02-14,0.1079000011086463,0.2099220007658004,0.080035001039505,0.0994400009512901,0.0994400009512901,804202
Biskit Protocol USD,BISKIT-USD,2023-02-15,0.0994400009512901,0.2601349949836731,0.0989390015602111,0.1295280009508133,0.1295280009508133,715872
Biskit Protocol USD,BISKIT-USD,2023-02-16,0.1295289993286132,0.1492269933223724,0.0830190032720565,0.1166189983487129,0.1166189983487129,571839
Biskit Protocol USD,BISKIT-USD,2023-02-17,0.1166189983487129,0.1250270009040832,0.100221998989582,0.1023230031132698,0.1023230031132698,430992
