Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
SmartCash USD,SMART-USD,2017-11-09,0.0939129963517189,0.1018790006637573,0.0825600028038024,0.0881149992346763,0.0881149992346763,116602
SmartCash USD,SMART-USD,2017-11-10,0.0900890007615089,0.0958829969167709,0.0835319980978965,0.0848290026187896,0.0848290026187896,52500
SmartCash USD,SMART-USD,2017-11-11,0.0845289975404739,0.0878529995679855,0.0585270002484321,0.06266900151968,0.06266900151968,105366
SmartCash USD,SMART-USD,2017-11-12,0.0610200017690658,0.0642020031809806,0.0450939983129501,0.0467780008912086,0.0467780008912086,113453
SmartCash USD,SMART-USD,2017-11-13,0.0467379987239837,0.073013998568058,0.0457569994032382,0.0582740008831024,0.0582740008831024,76625
SmartCash USD,SMART-USD,2017-11-14,0.0579910017549991,0.0646149963140487,0.0512100011110305,0.0538129992783069,0.0538129992783069,98631
SmartCash USD,SMART-USD,2017-11-15,0.0542530007660388,0.0570849999785423,0.0446790009737014,0.0470849983394146,0.0470849983394146,106195
SmartCash USD,SMART-USD,2017-11-16,0.0473299995064735,0.0597169995307922,0.046433001756668,0.0526770018041133,0.0526770018041133,200277
SmartCash USD,SMART-USD,2017-11-17,0.0525920018553733,0.0649349987506866,0.050670001655817,0.053481999784708,0.053481999784708,164573
SmartCash USD,SMART-USD,2017-11-18,0.0532700009644031,0.059918999671936,0.0518370009958744,0.0587950013577938,0.0587950013577938,103510
SmartCash USD,SMART-USD,2017-11-19,0.0585869997739791,0.0620569996535778,0.0559049993753433,0.0580210015177726,0.0580210015177726,90732
SmartCash USD,SMART-USD,2017-11-20,0.0580120012164115,0.0595120005309581,0.0496379993855953,0.0498729981482028,0.0498729981482028,90677
SmartCash USD,SMART-USD,2017-11-21,0.0497500002384185,0.0591210015118122,0.0472979992628097,0.0550919994711875,0.0550919994711875,72711
SmartCash USD,SMART-USD,2017-11-22,0.0554179996252059,0.0619889982044696,0.0527929998934268,0.0567910000681877,0.0567910000681877,92393
SmartCash USD,SMART-USD,2017-11-23,0.0566839985549449,0.0602409988641738,0.0542530007660388,0.054356999695301,0.054356999695301,40515
SmartCash USD,SMART-USD,2017-11-24,0.0542699992656707,0.0610070005059242,0.0528640002012252,0.0560830011963844,0.0560830011963844,75423
SmartCash USD,SMART-USD,2017-11-25,0.0570559985935688,0.0571999996900558,0.0338610000908374,0.0443649999797344,0.0443649999797344,274839
SmartCash USD,SMART-USD,2017-11-26,0.0458250008523464,0.047944001853466,0.0405590012669563,0.0455380007624626,0.0455380007624626,155080
SmartCash USD,SMART-USD,2017-11-27,0.0455479994416236,0.051741998642683,0.0444560013711452,0.051741998642683,0.051741998642683,107188
SmartCash USD,SMART-USD,2017-11-28,0.0518699996173381,0.0654710009694099,0.0492190010845661,0.0630030035972595,0.0630030035972595,165692
SmartCash USD,SMART-USD,2017-11-29,0.0628710016608238,0.0728489980101585,0.0517980009317398,0.0566739998757839,0.0566739998757839,128615
SmartCash USD,SMART-USD,2017-11-30,0.057558000087738,0.0663710013031959,0.051961001008749,0.0607159994542598,0.0607159994542598,48059
SmartCash USD,SMART-USD,2017-12-01,0.059833001345396,0.0636549964547157,0.0560339987277984,0.0615920014679431,0.0615920014679431,70817
SmartCash USD,SMART-USD,2017-12-02,0.0622910000383853,0.0674109980463981,0.0560190007090568,0.058967001736164,0.058967001736164,88522
SmartCash USD,SMART-USD,2017-12-03,0.0590169988572597,0.0624339990317821,0.0547920018434524,0.0569589994847774,0.0569589994847774,45733
SmartCash USD,SMART-USD,2017-12-04,0.0571400001645088,0.062948003411293,0.0559259988367557,0.0607860013842582,0.0607860013842582,89006
SmartCash USD,SMART-USD,2017-12-05,0.060904998332262,0.0652260035276413,0.0591860003769397,0.0621769987046718,0.0621769987046718,67432
SmartCash USD,SMART-USD,2017-12-06,0.0620389990508556,0.0664269998669624,0.0611709989607334,0.0653320029377937,0.0653320029377937,108993
SmartCash USD,SMART-USD,2017-12-07,0.0644029974937439,0.0808769986033439,0.0571379996836185,0.0715570002794265,0.0715570002794265,196221
SmartCash USD,SMART-USD,2017-12-08,0.0717199966311454,0.0793320015072822,0.0601079985499382,0.076332002878189,0.076332002878189,84487
SmartCash USD,SMART-USD,2017-12-09,0.0765210017561912,0.0802220031619072,0.0685530006885528,0.0729300007224083,0.0729300007224083,73108
SmartCash USD,SMART-USD,2017-12-10,0.073463000357151,0.0776539966464042,0.0640930011868476,0.0761979967355728,0.0761979967355728,49205
SmartCash USD,SMART-USD,2017-12-11,0.0756620019674301,0.0857049971818924,0.0738380029797554,0.0826819986104965,0.0826819986104965,97988
SmartCash USD,SMART-USD,2017-12-12,0.0831120014190673,0.1059060022234916,0.0811339989304542,0.1056509986519813,0.1056509986519813,165430
SmartCash USD,SMART-USD,2017-12-13,0.1057569980621337,0.1239460036158561,0.0989380031824112,0.1145349964499473,0.1145349964499473,149462
SmartCash USD,SMART-USD,2017-12-14,0.1136609986424446,0.1359840035438537,0.1112660020589828,0.1359840035438537,0.1359840035438537,199843
SmartCash USD,SMART-USD,2017-12-15,0.131302997469902,0.1879889965057373,0.1252959966659546,0.185927003622055,0.185927003622055,339833
SmartCash USD,SMART-USD,2017-12-16,0.1874929964542389,0.2182659953832626,0.1720400005578994,0.1862310022115707,0.1862310022115707,390156
SmartCash USD,SMART-USD,2017-12-17,0.1860789954662323,0.1912250071763992,0.1523990035057068,0.1778060048818588,0.1778060048818588,256135
SmartCash USD,SMART-USD,2017-12-18,0.1789799928665161,0.2161030024290084,0.1410419940948486,0.1452569961547851,0.1452569961547851,406680
SmartCash USD,SMART-USD,2017-12-19,0.1473080068826675,0.1570730060338974,0.1264629960060119,0.1371520012617111,0.1371520012617111,479346
SmartCash USD,SMART-USD,2017-12-20,0.1369850039482116,0.1369850039482116,0.1154529973864555,0.1191190034151077,0.1191190034151077,168723
SmartCash USD,SMART-USD,2017-12-21,0.1209030002355575,0.141865998506546,0.1146769970655441,0.1304190009832382,0.1304190009832382,218411
SmartCash USD,SMART-USD,2017-12-22,0.130838006734848,0.163792997598648,0.1056559979915618,0.1484729945659637,0.1484729945659637,587457
SmartCash USD,SMART-USD,2017-12-23,0.1449809968471527,0.2074539959430694,0.1449809968471527,0.177276000380516,0.177276000380516,520726
SmartCash USD,SMART-USD,2017-12-24,0.1799580007791519,0.1957399994134903,0.1622290015220642,0.1922879964113235,0.1922879964113235,305636
SmartCash USD,SMART-USD,2017-12-25,0.194018006324768,0.1947540044784546,0.1561190038919448,0.1713889986276626,0.1713889986276626,296812
SmartCash USD,SMART-USD,2017-12-26,0.1676889955997467,0.2249660044908523,0.1637420058250427,0.2249660044908523,0.2249660044908523,359837
SmartCash USD,SMART-USD,2017-12-27,0.236854001879692,0.279801994562149,0.2162850052118301,0.279801994562149,0.279801994562149,642454
SmartCash USD,SMART-USD,2017-12-28,0.2795799970626831,0.3991020023822784,0.24269799888134,0.3475010097026825,0.3475010097026825,1029950
SmartCash USD,SMART-USD,2017-12-29,0.3506349921226501,0.5637879967689514,0.3506349921226501,0.524245023727417,0.524245023727417,2109260
SmartCash USD,SMART-USD,2017-12-30,0.5248720049858093,0.5357239842414856,0.3842149972915649,0.4311890006065368,0.4311890006065368,903951
SmartCash USD,SMART-USD,2017-12-31,0.4342670142650604,0.4439780116081238,0.3506210148334503,0.4030230045318603,0.4030230045318603,618419
SmartCash USD,SMART-USD,2018-01-01,0.4063409864902496,0.4310320019721985,0.3685199916362762,0.4224860072135925,0.4224860072135925,451068
SmartCash USD,SMART-USD,2018-01-02,0.4164409935474396,0.4783770143985748,0.3857159912586212,0.4377079904079437,0.4377079904079437,872412
SmartCash USD,SMART-USD,2018-01-03,0.4337339997291565,0.4815550148487091,0.3758780062198639,0.4402630031108856,0.4402630031108856,1012420
SmartCash USD,SMART-USD,2018-01-04,0.4401209950447082,0.4530090093612671,0.3867590129375458,0.4202339947223663,0.4202339947223663,680181
SmartCash USD,SMART-USD,2018-01-05,0.4128980040550232,0.4463799893856048,0.3985669910907745,0.4310939908027649,0.4310939908027649,712946
SmartCash USD,SMART-USD,2018-01-06,0.430323988199234,0.5208330154418945,0.4047200083732605,0.5104510188102722,0.5104510188102722,1054880
SmartCash USD,SMART-USD,2018-01-07,0.509244978427887,0.5531650185585022,0.4660489857196808,0.5531650185585022,0.5531650185585022,1188660
SmartCash USD,SMART-USD,2018-01-08,0.5526800155639648,0.5598139762878418,0.250119000673294,0.4182440042495727,0.4182440042495727,2992850
